cmte_id,cand_id,cand_nm,contbr_city,contbr_st,contbr_zip,contb_receipt_amt,contb_receipt_dt,latlong
C00575795,P00003392,"Clinton, Hillary Rodham",SOMERSWORTH,NH,038782516,1000,28-JUN-15,"(43.2566897, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,034313412,2700,05-JUN-15,"(42.9561414, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",SOMERSWORTH,NH,038782516,5,30-JUN-15,"(43.2566897, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",SANDWICH,NH,032273336,100,12-APR-15,"(43.8323149, -71.4778132)"
C00575795,P00003392,"Clinton, Hillary Rodham",BOW,NH,033044708,500,29-JUN-15,"(43.13366329999999, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",CONCORD,NH,033016920,2700,25-JUN-15,"(43.2086343, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",HANCOCK,NH,034490010,50,13-JUN-15,"(42.9782657, -71.97569899999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",GRANTHAM,NH,037531373,200,17-JUN-15,"(43.5187336, -72.12976530000002)"
C00575795,P00003392,"Clinton, Hillary Rodham",DOVER,NH,038204002,10,30-JUN-15,"(43.1819713, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",HOLDERNESS,NH,032450202,2700,18-JUN-15,"(43.7494662, -71.59967329999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",PETERBOROUGH,NH,034581739,112,23-JUN-15,"(42.8573814, -71.9282781)"
C00575795,P00003392,"Clinton, Hillary Rodham",NORTH HAMPTON,NH,038622117,10,09-JUN-15,"(42.98234410000001, -70.8238874)"
C00575795,P00003392,"Clinton, Hillary Rodham",DURHAM,NH,038242405,250,12-APR-15,"(43.13396789999999, -70.9264635)"
C00575795,P00003392,"Clinton, Hillary Rodham",CANTERBURY,NH,032242128,25,12-APR-15,"(43.35824420000001, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",HANOVER,NH,037551506,2700,14-JUN-15,"(43.7260338, -72.14291720000001)"
C00575795,P00003392,"Clinton, Hillary Rodham",GRANTHAM,NH,037531373,500,28-JUN-15,"(43.5187336, -72.12976530000002)"
C00575795,P00003392,"Clinton, Hillary Rodham",HAMPTON FALLS,NH,038442421,25,28-MAY-15,"(42.9195921, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",EPPING,NH,030422541,10,01-MAY-15,"(43.0461391, -71.0854325)"
C00579458,P60008059,"Bush, Jeb",SILVER LAKE,NH,038750165,250,09-JUL-15,"(43.8656806, -71.17442009999999)"
C00579458,P60008059,"Bush, Jeb",HAMPTON,NH,038423926,500,20-JUL-15,"(42.9448076, -70.8238874)"
C00579458,P60008059,"Bush, Jeb",HAMPTON FALLS,NH,038442035,500,20-JUL-15,"(42.9195921, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",BEDFORD,NH,031106136,100,29-SEP-15,"(42.9457529, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,034312128,5,10-SEP-15,"(42.9561414, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",BARTLETT,NH,038120478,86,27-SEP-15,"(44.0773584, -71.36652389999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031041973,50,16-AUG-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",GREENLAND,NH,038402148,100,27-AUG-15,"(43.0427206, -70.8476708)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,03431,75,26-SEP-15,"(42.9561414, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",DOVER,NH,038203912,250,16-JUL-15,"(43.1819713, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",HANCOCK,NH,034490010,100,31-AUG-15,"(42.9782657, -71.97569899999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",SUNAPEE,NH,03782,43.05,19-AUG-15,"(43.3990528, -72.0823688)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031094301,25,18-AUG-15,"(42.96329009999999, -71.4002502)"
C00575795,P00003392,"Clinton, Hillary Rodham",BOW,NH,033044708,250,30-SEP-15,"(43.13366329999999, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",CORNISH,NH,037454209,100,17-SEP-15,"(43.4818556, -72.3074326)"
C00578658,P60007671,"O'Malley, Martin Joseph",LEBANON,NH,037662693,250,17-SEP-15,"(43.6217757, -72.24923509999999)"
C00579458,P60008059,"Bush, Jeb",EXETER,NH,038335320,250,22-JUL-15,"(42.9996568, -70.9784562)"
C00578658,P60007671,"O'Malley, Martin Joseph",CONTOOCOOK,NH,032292671,250,04-SEP-15,"(43.1947744, -71.69106599999999)"
C00578658,P60007671,"O'Malley, Martin Joseph",PORTSMOUTH,NH,038015815,2200,22-SEP-15,"(43.0874906, -70.83577919999999)"
C00578658,P60007671,"O'Malley, Martin Joseph",SUNAPEE,NH,037822714,500,10-JUL-15,"(43.3990528, -72.0823688)"
C00578658,P60007671,"O'Malley, Martin Joseph",SUNAPEE,NH,037822714,100,30-JUL-15,"(43.3990528, -72.0823688)"
C00578658,P60007671,"O'Malley, Martin Joseph",SUNAPEE,NH,037822714,100,30-AUG-15,"(43.3990528, -72.0823688)"
C00578658,P60007671,"O'Malley, Martin Joseph",SUNAPEE,NH,037822714,100,30-SEP-15,"(43.3990528, -72.0823688)"
C00579458,P60008059,"Bush, Jeb",MANCHESTER,NH,031041619,50,24-JUL-15,"(43.00885590000001, -71.4477469)"
C00579458,P60008059,"Bush, Jeb",MANCHESTER,NH,031041619,50,11-AUG-15,"(43.00885590000001, -71.4477469)"
C00579458,P60008059,"Bush, Jeb",MANCHESTER,NH,031041619,25,18-AUG-15,"(43.00885590000001, -71.4477469)"
C00579458,P60008059,"Bush, Jeb",MANCHESTER,NH,031041619,50,01-SEP-15,"(43.00885590000001, -71.4477469)"
C00579458,P60008059,"Bush, Jeb",MANCHESTER,NH,031041619,50,23-SEP-15,"(43.00885590000001, -71.4477469)"
C00579458,P60008059,"Bush, Jeb",GILFORD,NH,032496302,2700,23-SEP-15,"(43.5566893, -71.3973105)"
C00579458,P60008059,"Bush, Jeb",HAMPTON,NH,03842,1500,20-JUL-15,"(42.9448076, -70.8238874)"
C00579458,P60008059,"Bush, Jeb",PLAINFIELD,NH,037810120,200,23-JUL-15,"(43.5565118, -72.3074326)"
C00579458,P60008059,"Bush, Jeb",PLAINFIELD,NH,037810120,100,30-JUL-15,"(43.5565118, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",MOULTONBOROUGH,NH,032544537,-300,03-SEP-15,"(43.7198979, -71.36693029999999)"
C00579458,P60008059,"Bush, Jeb",HARRISVILLE,NH,034505625,1000,03-AUG-15,"(42.9522115, -72.106068)"
C00579458,P60008059,"Bush, Jeb",MANCHESTER,NH,031043319,100,14-AUG-15,"(43.00885590000001, -71.4477469)"
C00579458,P60008059,"Bush, Jeb",MANCHESTER,NH,031043319,50,09-SEP-15,"(43.00885590000001, -71.4477469)"
C00579458,P60008059,"Bush, Jeb",MANCHESTER,NH,031043319,100,29-SEP-15,"(43.00885590000001, -71.4477469)"
C00578658,P60007671,"O'Malley, Martin Joseph",NEW HAMPTON,NH,03256,250,03-AUG-15,"(43.6236211, -71.6304407)"
C00579458,P60008059,"Bush, Jeb",RYE BEACH,NH,038710461,350,06-AUG-15,"(42.9793668, -70.76962689999999)"
C00579458,P60008059,"Bush, Jeb",RYE,NH,038702838,1000,30-SEP-15,"(42.9928394, -70.7763169)"
C00579458,P60008059,"Bush, Jeb",LYME,NH,037683708,2700,21-JUL-15,"(43.82501329999999, -72.1184744)"
C00578658,P60007671,"O'Malley, Martin Joseph",GILMANTON,NH,03237,100,09-SEP-15,"(43.4090534, -71.4061876)"
C00578658,P60007671,"O'Malley, Martin Joseph",GILMANTON,NH,03237,100,26-SEP-15,"(43.4090534, -71.4061876)"
C00579458,P60008059,"Bush, Jeb",MANCHESTER,NH,031084872,2700,27-JUL-15,"(42.95, -71.44)"
C00578658,P60007671,"O'Malley, Martin Joseph",NEW LONDON,NH,03257,2700,01-SEP-15,"(43.4023954, -71.9875531)"
C00578658,P60007671,"O'Malley, Martin Joseph",CENTER HARBOR,NH,03226,1200,30-SEP-15,"(43.71269849999999, -71.49147470000001)"
C00578757,P60007697,"Graham, Lindsey O.",WARNER,NH,032784521,3400,23-SEP-15,"(43.2931046, -71.8334145)"
C00578757,P60007697,"Graham, Lindsey O.",WARNER,NH,032784521,1700,23-SEP-15,"(43.2931046, -71.8334145)"
C00578757,P60007697,"Graham, Lindsey O.",WARNER,NH,032784521,-1700,23-SEP-15,"(43.2931046, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",MERRIMACK,NH,030543230,-100,30-JUL-15,"(42.855038, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",MERRIMACK,NH,030543230,-100,30-JUL-15,"(42.855038, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,03820,-100,02-AUG-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",WARNER,NH,032784406,-1000,03-AUG-15,"(43.2931046, -71.8334145)"
C00575795,P00003392,"Clinton, Hillary Rodham",HOLLIS,NH,03049,19,26-SEP-15,"(42.7272362, -71.59613279999999)"
C00578757,P60007697,"Graham, Lindsey O.",MANCHESTER,NH,031043319,50,13-JUL-15,"(43.00885590000001, -71.4477469)"
C00578757,P60007697,"Graham, Lindsey O.",MANCHESTER,NH,031043319,150,05-AUG-15,"(43.00885590000001, -71.4477469)"
C00578658,P60007671,"O'Malley, Martin Joseph",HOLLIS,NH,03049,20.16,31-JUL-15,"(42.7272362, -71.59613279999999)"
C00578658,P60007671,"O'Malley, Martin Joseph",HOLLIS,NH,03049,50,11-AUG-15,"(42.7272362, -71.59613279999999)"
C00578658,P60007671,"O'Malley, Martin Joseph",HOLLIS,NH,03049,25,21-AUG-15,"(42.7272362, -71.59613279999999)"
C00578658,P60007671,"O'Malley, Martin Joseph",HOLLIS,NH,03049,50,02-SEP-15,"(42.7272362, -71.59613279999999)"
C00578658,P60007671,"O'Malley, Martin Joseph",HOLLIS,NH,03049,20.16,31-AUG-15,"(42.7272362, -71.59613279999999)"
C00578658,P60007671,"O'Malley, Martin Joseph",HOLLIS,NH,03049,50,28-SEP-15,"(42.7272362, -71.59613279999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,20.16,04-AUG-15,"(42.9928394, -70.7763169)"
C00575795,P00003392,"Clinton, Hillary Rodham",LONDONDERRY,NH,030534201,7,14-AUG-15,"(42.8680259, -71.37569119999999)"
C00578658,P60007671,"O'Malley, Martin Joseph",CONCORD,NH,033013010,250,01-SEP-15,"(43.2086343, -71.5486562)"
C00578658,P60007671,"O'Malley, Martin Joseph",CONCORD,NH,033016310,500,08-SEP-15,"(43.2086343, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",NORTH HAMPTON,NH,03862,150,24-AUG-15,"(42.98234410000001, -70.8238874)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,50,16-AUG-15,"(42.9928394, -70.7763169)"
C00578658,P60007671,"O'Malley, Martin Joseph",MANCHESTER,NH,03104,25,29-SEP-15,"(43.00885590000001, -71.4477469)"
C00578658,P60007671,"O'Malley, Martin Joseph",MANCHESTER,NH,03104,200,29-SEP-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,034312128,25,11-JUL-15,"(42.9561414, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031046414,41.89,20-JUL-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",NORTH HAMPTON,NH,038622117,10,29-AUG-15,"(42.98234410000001, -70.8238874)"
C00575795,P00003392,"Clinton, Hillary Rodham",CANTERBURY,NH,032242000,25,30-SEP-15,"(43.35824420000001, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031042534,100,27-SEP-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",DURHAM,NH,038244606,150,27-SEP-15,"(43.13396789999999, -70.9264635)"
C00579458,P60008059,"Bush, Jeb",NORTH HAMPTON,NH,038622248,500,20-JUL-15,"(42.98234410000001, -70.8238874)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034313563,-50,20-AUG-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034313563,-50,20-AUG-15,"(42.9561414, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",SPOFFORD,NH,03462,48.05,30-AUG-15,"(42.895617, -72.4021423)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,8,25-JUL-15,"(42.9928394, -70.7763169)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031041973,50,16-SEP-15,"(43.00885590000001, -71.4477469)"
C00577130,P60007168,"Sanders, Bernard",MELVIN VILLAGE,NH,03850,10,04-JUN-15,"(43.6860602, -71.29824390000002)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MERIDEN,NH,037700292,250,23-APR-15,"(43.524724, -72.26894740000002)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MANCHESTER,NH,031032317,50,24-APR-15,"(42.9561485, -71.4418101)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MANCHESTER,NH,031032317,100,20-JUN-15,"(42.9561485, -71.4418101)"
C00577130,P60007168,"Sanders, Bernard",CENTER CONWAY,NH,038134429,500,30-APR-15,"(44.137978, -71.0554062)"
C00577130,P60007168,"Sanders, Bernard",HILLSBOROUGH,NH,032444006,50,30-JUN-15,"(43.1586356, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551301,10,29-MAY-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038334602,100,01-MAY-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",BOW,NH,033044112,50,27-MAY-15,"(43.13366329999999, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034313828,250,30-APR-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",NELSON,NH,034575324,70,31-MAY-15,"(43.0012495, -72.1179169)"
C00577130,P60007168,"Sanders, Bernard",NORTH HAMPTON,NH,038622021,5,30-MAY-15,"(42.98234410000001, -70.8238874)"
C00577130,P60007168,"Sanders, Bernard",NORTH HAMPTON,NH,038622021,100,30-MAY-15,"(42.98234410000001, -70.8238874)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204645,100,30-JUN-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",DURHAM,NH,038244205,10,02-JUN-15,"(43.13396789999999, -70.9264635)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038334611,100,02-JUN-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",PIERMONT,NH,037793000,250,27-MAY-15,"(43.9713738, -72.0369338)"
C00577130,P60007168,"Sanders, Bernard",FRANCESTOWN,NH,030430293,15,31-MAY-15,"(42.9927468, -71.8334145)"
C00575795,P00003392,"Clinton, Hillary Rodham",WARNER,NH,032784502,1000,30-JUN-15,"(43.2931046, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204645,100,30-MAY-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",WEARE,NH,032814541,250,02-JUN-15,"(43.0900107, -71.7385225)"
C00577130,P60007168,"Sanders, Bernard",CONCORD,NH,033017516,250,18-MAY-15,"(43.2086343, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",BETHLEHEM,NH,035744306,1000,31-MAY-15,"(44.2782061, -71.6622795)"
C00577130,P60007168,"Sanders, Bernard",BETHLEHEM,NH,035744306,45,31-MAY-15,"(44.2782061, -71.6622795)"
C00577130,P60007168,"Sanders, Bernard",MERRIMACK,NH,030543230,100,30-JUN-15,"(42.855038, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038203797,150,10-JUN-15,"(43.1819713, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",DOVER,NH,038204002,50,24-JUN-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",HENNIKER,NH,032423311,100,30-APR-15,"(43.1806781, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038014459,500,30-JUN-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551301,99,01-MAY-15,"(43.7260338, -72.14291720000001)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112260,50,20-APR-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112260,100,11-MAY-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112260,25,12-JUN-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112260,35,29-JUN-15,"(42.8327225, -71.15673439999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",GRANTHAM,NH,037533454,25,23-JUN-15,"(43.5187336, -72.12976530000002)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034314331,250,11-JUN-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034313828,22.03,30-JUN-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038015315,100,03-MAY-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038015315,100,03-MAY-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",WINDHAM,NH,030871635,250,01-MAY-15,"(42.792901, -71.3111773)"
C00577130,P60007168,"Sanders, Bernard",AMHERST,NH,030313005,35,31-MAY-15,"(42.8708242, -71.6080009)"
C00577130,P60007168,"Sanders, Bernard",SOMERSWORTH,NH,038782340,10,31-MAY-15,"(43.2566897, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",WOLFEBORO,NH,038944832,50,26-MAY-15,"(43.5914415, -71.1611147)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551321,335,31-MAY-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",SALEM,NH,030794103,100,03-MAY-15,"(42.7768318, -71.2161428)"
C00577130,P60007168,"Sanders, Bernard",SALEM,NH,030794103,35,23-JUN-15,"(42.7768318, -71.2161428)"
C00577130,P60007168,"Sanders, Bernard",WILTON,NH,030860877,35,11-JUN-15,"(42.8341319, -71.785972)"
C00575795,P00003392,"Clinton, Hillary Rodham",WOLFEBORO,NH,038942250,1000,23-JUN-15,"(43.5914415, -71.1611147)"
C00575795,P00003392,"Clinton, Hillary Rodham",EXETER,NH,038334599,250,12-APR-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",WEST CHESTERFIELD,NH,034663673,100,30-APR-15,"(42.9029567, -72.5086511)"
C00575795,P00003392,"Clinton, Hillary Rodham",EXETER,NH,038332810,5,12-JUN-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",NELSON,NH,034575222,250,26-MAY-15,"(43.0012495, -72.1179169)"
C00577130,P60007168,"Sanders, Bernard",BROOKFIELD,NH,038727311,100,30-APR-15,"(43.57512740000001, -71.06562579999999)"
C00577130,P60007168,"Sanders, Bernard",LYME,NH,037683020,250,03-MAY-15,"(43.82501329999999, -72.1184744)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551301,45,29-MAY-15,"(43.7260338, -72.14291720000001)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,50,16-MAY-15,"(42.9928394, -70.7763169)"
C00575795,P00003392,"Clinton, Hillary Rodham",EXETER,NH,038332810,25,17-APR-15,"(42.9996568, -70.9784562)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,20.16,29-APR-15,"(42.9928394, -70.7763169)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034313052,250,03-MAY-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030633307,65,27-MAY-15,"(42.7795584, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",CAMPTON,NH,032234645,62,31-MAY-15,"(43.8303829, -71.69192249999999)"
C00577130,P60007168,"Sanders, Bernard",NELSON,NH,034575324,100,01-JUN-15,"(43.0012495, -72.1179169)"
C00577130,P60007168,"Sanders, Bernard",WALPOLE,NH,036084818,5,01-JUN-15,"(43.0842823, -72.4021423)"
C00577130,P60007168,"Sanders, Bernard",WALPOLE,NH,036084818,250,01-JUN-15,"(43.0842823, -72.4021423)"
C00577130,P60007168,"Sanders, Bernard",MERRIMACK,NH,030543230,100,30-MAY-15,"(42.855038, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",WOLFEBORO,NH,038944806,250,30-MAY-15,"(43.5914415, -71.1611147)"
C00575795,P00003392,"Clinton, Hillary Rodham",EPPING,NH,030422541,37,27-JUN-15,"(43.0461391, -71.0854325)"
C00575795,P00003392,"Clinton, Hillary Rodham",WINDHAM,NH,030871268,50,21-JUN-15,"(42.792901, -71.3111773)"
C00577130,P60007168,"Sanders, Bernard",CONTOOCOOK,NH,032293050,100,02-MAY-15,"(43.1947744, -71.69106599999999)"
C00577130,P60007168,"Sanders, Bernard",WILTON,NH,030860877,200,11-MAY-15,"(42.8341319, -71.785972)"
C00577130,P60007168,"Sanders, Bernard",DURHAM,NH,038244205,85,01-JUN-15,"(43.13396789999999, -70.9264635)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038334611,10,01-JUN-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038334602,100,01-JUN-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038015547,50,13-JUN-15,"(43.0874906, -70.83577919999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",EXETER,NH,038332810,5,12-MAY-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038015315,100,27-MAY-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",EAST ANDOVER,NH,032310198,250,31-MAY-15,"(43.4584131, -71.74766559999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",PORTSMOUTH,NH,038015420,1000,23-JUN-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",DERRY,NH,030384131,100,07-JUN-15,"(42.8976471, -71.2715443)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031043339,70,11-JUN-15,"(43.00885590000001, -71.4477469)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034313828,50,28-JUN-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",WEST CHESTERFIELD,NH,034663673,100,03-JUN-15,"(42.9029567, -72.5086511)"
C00575795,P00003392,"Clinton, Hillary Rodham",HOOKSETT,NH,031062117,1000,29-APR-15,"(43.0802842, -71.4536835)"
C00577130,P60007168,"Sanders, Bernard",CONCORD,NH,033015410,500,30-APR-15,"(43.2086343, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",WHITEFIELD,NH,035983007,375,30-APR-15,"(44.3465874, -71.6168766)"
C00577130,P60007168,"Sanders, Bernard",MELVIN VILLAGE,NH,03850,10,27-JUN-15,"(43.6860602, -71.29824390000002)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038334602,13.49,28-JUN-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",LYME,NH,037683110,250,08-JUN-15,"(43.82501329999999, -72.1184744)"
C00575795,P00003392,"Clinton, Hillary Rodham",DOVER,NH,038205110,2700,25-JUN-15,"(43.1819713, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",NORTH SUTTON,NH,03260,20.16,13-JUN-15,"(43.3704338, -71.9490257)"
C00577130,P60007168,"Sanders, Bernard",GEORGES MILLS,NH,037510130,72,12-JUN-15,"(43.4293354, -72.0601491)"
C00577130,P60007168,"Sanders, Bernard",NORTH HAMPTON,NH,038622021,100,06-JUN-15,"(42.98234410000001, -70.8238874)"
C00575795,P00003392,"Clinton, Hillary Rodham",CANTERBURY,NH,032242128,10,30-JUN-15,"(43.35824420000001, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",WEST LEBANON,NH,037841907,25,13-APR-15,"(43.6227722, -72.3138748)"
C00575795,P00003392,"Clinton, Hillary Rodham",NORTH HAMPTON,NH,038622302,100,29-JUN-15,"(42.98234410000001, -70.8238874)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702253,250,13-APR-15,"(42.9928394, -70.7763169)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204207,250,01-MAY-15,"(43.1819713, -70.89523369999999)"
